Word,NumPostings,Percentage,Country,Search Term
Ph.D.,32,7.223476297968397,USA,Data Scientist
Problem Solving,32,7.223476297968397,USA,Data Scientist
Keras,32,7.223476297968397,USA,Data Scientist
Revenue,32,7.223476297968397,USA,Data Scientist
Communicating,32,7.223476297968397,USA,Data Scientist
Feature,32,7.223476297968397,USA,Data Scientist
Automate,31,6.997742663656885,USA,Data Scientist
NumPy,31,6.997742663656885,USA,Data Scientist
Matlab,31,6.997742663656885,USA,Data Scientist
Deploying,30,6.772009029345372,USA,Data Scientist
Deadlines,30,6.772009029345372,USA,Data Scientist
Mentoring,29,6.54627539503386,USA,Data Scientist
Extract,29,6.54627539503386,USA,Data Scientist
Queries,28,6.320541760722348,USA,Data Scientist
Pandas,28,6.320541760722348,USA,Data Scientist
Google,27,6.094808126410835,USA,Data Scientist
Text,27,6.094808126410835,USA,Data Scientist
Cutting Edge,26,5.8690744920993225,USA,Data Scientist
Query,26,5.8690744920993225,USA,Data Scientist
Docker,26,5.8690744920993225,USA,Data Scientist
BS,25,5.643340857787812,USA,Data Scientist
HTTP,25,5.643340857787812,USA,Data Scientist
Matching,25,5.643340857787812,USA,Data Scientist
APIs,25,5.643340857787812,USA,Data Scientist
Certification,24,5.417607223476298,USA,Data Scientist
Hypothesis,24,5.417607223476298,USA,Data Scientist
GO,24,5.417607223476298,USA,Data Scientist
Extraction,24,5.417607223476298,USA,Data Scientist
GIT,23,5.1918735891647865,USA,Data Scientist
Informatics,23,5.1918735891647865,USA,Data Scientist
NoSQL,23,5.1918735891647865,USA,Data Scientist
Exploratory,22,4.966139954853274,USA,Data Scientist
Maintains,22,4.966139954853274,USA,Data Scientist
Pipeline,22,4.966139954853274,USA,Data Scientist
Maintenance,22,4.966139954853274,USA,Data Scientist
Biology,22,4.966139954853274,USA,Data Scientist
A/B Testing,22,4.966139954853274,USA,Data Scientist
Bachelors,21,4.7404063205417595,USA,Data Scientist
Supervised,21,4.7404063205417595,USA,Data Scientist
Decision Making,21,4.7404063205417595,USA,Data Scientist
Collaborating,20,4.514672686230249,USA,Data Scientist
Pharmaceutical,20,4.514672686230249,USA,Data Scientist
Image,19,4.288939051918736,USA,Data Scientist
Prototype,19,4.288939051918736,USA,Data Scientist
IOT,19,4.288939051918736,USA,Data Scientist
Unsupervised,19,4.288939051918736,USA,Data Scientist
Integrating,19,4.288939051918736,USA,Data Scientist
Linear,19,4.288939051918736,USA,Data Scientist
Reinforcement,19,4.288939051918736,USA,Data Scientist
Coordinate,18,4.063205417607223,USA,Data Scientist
Probability,18,4.063205417607223,USA,Data Scientist
SR.,18,4.063205417607223,USA,Data Scientist
AI/ML,18,4.063205417607223,USA,Data Scientist
Bayesian,18,4.063205417607223,USA,Data Scientist
Cloud-Based,18,4.063205417607223,USA,Data Scientist
C/C++,18,4.063205417607223,USA,Data Scientist
Descriptive,17,3.8374717832957113,USA,Data Scientist
Recommend,17,3.8374717832957113,USA,Data Scientist
Linux,17,3.8374717832957113,USA,Data Scientist
JavaScript,16,3.611738148984199,USA,Data Scientist
Confidence,16,3.611738148984199,USA,Data Scientist
Behaviors,16,3.611738148984199,USA,Data Scientist
KPIs,16,3.611738148984199,USA,Data Scientist
Powerbi,16,3.611738148984199,USA,Data Scientist
Genetics,16,3.611738148984199,USA,Data Scientist
Sampling,16,3.611738148984199,USA,Data Scientist
Graphs,15,3.386004514672686,USA,Data Scientist
Trees,15,3.386004514672686,USA,Data Scientist
Architect,15,3.386004514672686,USA,Data Scientist
Statisticians,15,3.386004514672686,USA,Data Scientist
Pricing,14,3.160270880361174,USA,Data Scientist
API,14,3.160270880361174,USA,Data Scientist
Prescriptive,14,3.160270880361174,USA,Data Scientist
SageMaker,14,3.160270880361174,USA,Data Scientist
Prototypes,14,3.160270880361174,USA,Data Scientist
Robotics,14,3.160270880361174,USA,Data Scientist
Classified,14,3.160270880361174,USA,Data Scientist
MD,14,3.160270880361174,USA,Data Scientist
Hypotheses,14,3.160270880361174,USA,Data Scientist
Multivariate,13,2.9345372460496613,USA,Data Scientist
MA,13,2.9345372460496613,USA,Data Scientist
Manipulation,13,2.9345372460496613,USA,Data Scientist
Apache,13,2.9345372460496613,USA,Data Scientist
storytelling,13,2.9345372460496613,USA,Data Scientist
MongoDB,13,2.9345372460496613,USA,Data Scientist
Distributions,12,2.708803611738149,USA,Data Scientist
Wrangling,12,2.708803611738149,USA,Data Scientist
Redshift,12,2.708803611738149,USA,Data Scientist
Statistician,12,2.708803611738149,USA,Data Scientist
Pig,11,2.4830699774266365,USA,Data Scientist
Forest,11,2.4830699774266365,USA,Data Scientist
M.s,11,2.4830699774266365,USA,Data Scientist
Cleaning,11,2.4830699774266365,USA,Data Scientist
Rating,11,2.4830699774266365,USA,Data Scientist
EMR,11,2.4830699774266365,USA,Data Scientist
Clean,11,2.4830699774266365,USA,Data Scientist
Sample,11,2.4830699774266365,USA,Data Scientist
CI/CD,11,2.4830699774266365,USA,Data Scientist
MapReduce,11,2.4830699774266365,USA,Data Scientist
Retention,11,2.4830699774266365,USA,Data Scientist
Scrum,10,2.2573363431151243,USA,Data Scientist
Google Cloud Platform (GCP),10,2.2573363431151243,USA,Data Scientist
scipy,10,2.2573363431151243,USA,Data Scientist
RDBMS,10,2.2573363431151243,USA,Data Scientist
Matplotlib,10,2.2573363431151243,USA,Data Scientist
SPSS,10,2.2573363431151243,USA,Data Scientist
STEM,10,2.2573363431151243,USA,Data Scientist
Teradata,10,2.2573363431151243,USA,Data Scientist
Python/R,10,2.2573363431151243,USA,Data Scientist
Diagnostic,10,2.2573363431151243,USA,Data Scientist
Machine Learning,10,2.2573363431151243,USA,Data Scientist
GitHub,10,2.2573363431151243,USA,Data Scientist
Tree,9,2.031602708803612,USA,Data Scientist
Dashboard,9,2.031602708803612,USA,Data Scientist
Shell,9,2.031602708803612,USA,Data Scientist
Time-series,9,2.031602708803612,USA,Data Scientist
Bioinformatics,9,2.031602708803612,USA,Data Scientist
Speaking,9,2.031602708803612,USA,Data Scientist
Variance,9,2.031602708803612,USA,Data Scientist
Shiny,9,2.031602708803612,USA,Data Scientist
EC2,9,2.031602708803612,USA,Data Scientist
MySQL,8,1.8058690744920995,USA,Data Scientist
MXNet,8,1.8058690744920995,USA,Data Scientist
Cassandra,8,1.8058690744920995,USA,Data Scientist
Populations,8,1.8058690744920995,USA,Data Scientist
CS,8,1.8058690744920995,USA,Data Scientist
BA/BS,8,1.8058690744920995,USA,Data Scientist
Looker,8,1.8058690744920995,USA,Data Scientist
Population,8,1.8058690744920995,USA,Data Scientist
Prediction,8,1.8058690744920995,USA,Data Scientist
Jupyter,8,1.8058690744920995,USA,Data Scientist
CRO (Conversion Rate Optimization),7,1.580135440180587,USA,Data Scientist
CRM,7,1.580135440180587,USA,Data Scientist
XML,7,1.580135440180587,USA,Data Scientist
CDISC,7,1.580135440180587,USA,Data Scientist
ROI,7,1.580135440180587,USA,Data Scientist
Collections,7,1.580135440180587,USA,Data Scientist
Inferential,7,1.580135440180587,USA,Data Scientist
Distribution,7,1.580135440180587,USA,Data Scientist
EDA,7,1.580135440180587,USA,Data Scientist
Geospatial,7,1.580135440180587,USA,Data Scientist
Glue,7,1.580135440180587,USA,Data Scientist
Genomics,7,1.580135440180587,USA,Data Scientist
Decision Makers,6,1.3544018058690743,USA,Data Scientist
Trend,6,1.3544018058690743,USA,Data Scientist
React,6,1.3544018058690743,USA,Data Scientist
Modules,6,1.3544018058690743,USA,Data Scientist
Querying,6,1.3544018058690743,USA,Data Scientist
Trade,6,1.3544018058690743,USA,Data Scientist
Caffe,6,1.3544018058690743,USA,Data Scientist
Plotly,6,1.3544018058690743,USA,Data Scientist
Postgresql,6,1.3544018058690743,USA,Data Scientist
Postgres,6,1.3544018058690743,USA,Data Scientist
B.S,6,1.3544018058690743,USA,Data Scientist
ggplot,6,1.3544018058690743,USA,Data Scientist
BigQuery,6,1.3544018058690743,USA,Data Scientist
Spanish,6,1.3544018058690743,USA,Data Scientist
CAFFE,6,1.3544018058690743,USA,Data Scientist
MLflow,5,1.1286681715575622,USA,Data Scientist
Correlation,5,1.1286681715575622,USA,Data Scientist
Algebra,5,1.1286681715575622,USA,Data Scientist
D3.js,5,1.1286681715575622,USA,Data Scientist
Dimensionality,5,1.1286681715575622,USA,Data Scientist
Biometrics,5,1.1286681715575622,USA,Data Scientist
Notebooks,5,1.1286681715575622,USA,Data Scientist
SSRS,5,1.1286681715575622,USA,Data Scientist
Probabilistic,5,1.1286681715575622,USA,Data Scientist
Reading,5,1.1286681715575622,USA,Data Scientist
Stata,5,1.1286681715575622,USA,Data Scientist
D3,5,1.1286681715575622,USA,Data Scientist
Teamwork,5,1.1286681715575622,USA,Data Scientist
Markov,5,1.1286681715575622,USA,Data Scientist
H2O,5,1.1286681715575622,USA,Data Scientist
Perl,5,1.1286681715575622,USA,Data Scientist
Validating,5,1.1286681715575622,USA,Data Scientist
Extracting,4,0.9029345372460496,USA,Data Scientist
Convolutional,4,0.9029345372460496,USA,Data Scientist
Ruby,4,0.9029345372460496,USA,Data Scientist
Biotech,4,0.9029345372460496,USA,Data Scientist
Vector,4,0.9029345372460496,USA,Data Scientist
Kaggle,4,0.9029345372460496,USA,Data Scientist
ggplot2,4,0.9029345372460496,USA,Data Scientist
Normalization,4,0.9029345372460496,USA,Data Scientist
MBA,4,0.9029345372460496,USA,Data Scientist
Non-Relational,4,0.9029345372460496,USA,Data Scientist
MS/PHD,4,0.9029345372460496,USA,Data Scientist
E-Commerce,4,0.9029345372460496,USA,Data Scientist
UX,4,0.9029345372460496,USA,Data Scientist
LOB (Line of Business),4,0.9029345372460496,USA,Data Scientist
Bash,4,0.9029345372460496,USA,Data Scientist
Seaborn,4,0.9029345372460496,USA,Data Scientist
Spotfire,4,0.9029345372460496,USA,Data Scientist
Standardization,4,0.9029345372460496,USA,Data Scientist
Airflow,4,0.9029345372460496,USA,Data Scientist
Mahout,3,0.6772009029345373,USA,Data Scientist
Presto,3,0.6772009029345373,USA,Data Scientist
Kinesis,3,0.6772009029345373,USA,Data Scientist
Theano,3,0.6772009029345373,USA,Data Scientist
OpenCV,3,0.6772009029345373,USA,Data Scientist
Julia,3,0.6772009029345373,USA,Data Scientist
sklearn,3,0.6772009029345373,USA,Data Scientist
Mission Critical,3,0.6772009029345373,USA,Data Scientist
Generative,3,0.6772009029345373,USA,Data Scientist
Causality,3,0.6772009029345373,USA,Data Scientist
HIPAA,3,0.6772009029345373,USA,Data Scientist
OOP,3,0.6772009029345373,USA,Data Scientist
ArcGIS,3,0.6772009029345373,USA,Data Scientist
XGBoost,3,0.6772009029345373,USA,Data Scientist
Stochastic,3,0.6772009029345373,USA,Data Scientist
Interpretability,3,0.6772009029345373,USA,Data Scientist
Matrix,3,0.6772009029345373,USA,Data Scientist
Redis,2,0.4514672686230248,USA,Data Scientist
Ensemble,2,0.4514672686230248,USA,Data Scientist
Vectors,2,0.4514672686230248,USA,Data Scientist
Gradient,2,0.4514672686230248,USA,Data Scientist
Columnar,2,0.4514672686230248,USA,Data Scientist
ReactJS,2,0.4514672686230248,USA,Data Scientist
Scraping,2,0.4514672686230248,USA,Data Scientist
Correlate,2,0.4514672686230248,USA,Data Scientist
Carlo,2,0.4514672686230248,USA,Data Scientist
Rank,2,0.4514672686230248,USA,Data Scientist
Regression,2,0.4514672686230248,USA,Data Scientist
Monte,2,0.4514672686230248,USA,Data Scientist
ARIMA (Autoregressive integrated moving average),2,0.4514672686230248,USA,Data Scientist
Calculus,2,0.4514672686230248,USA,Data Scientist
Profitability,2,0.4514672686230248,USA,Data Scientist
ANOVA,2,0.4514672686230248,USA,Data Scientist
Differential,1,0.2257336343115124,USA,Data Scientist
GAN,1,0.2257336343115124,USA,Data Scientist
Covariance,1,0.2257336343115124,USA,Data Scientist
Biostatistician,1,0.2257336343115124,USA,Data Scientist
Octave,1,0.2257336343115124,USA,Data Scientist
Deep-Learning,1,0.2257336343115124,USA,Data Scientist
CNNs,1,0.2257336343115124,USA,Data Scientist
LSTMs,1,0.2257336343115124,USA,Data Scientist
RNNs,1,0.2257336343115124,USA,Data Scientist
spaCy,1,0.2257336343115124,USA,Data Scientist
PCA,1,0.2257336343115124,USA,Data Scientist
ZooKeeper,1,0.2257336343115124,USA,Data Scientist
Chinese,1,0.2257336343115124,USA,Data Scientist
Scikit-learn,1,0.2257336343115124,USA,Data Scientist
GANs,1,0.2257336343115124,USA,Data Scientist
Vertica,1,0.2257336343115124,USA,Data Scientist
Serialization,1,0.2257336343115124,USA,Data Scientist
Back-End,1,0.2257336343115124,USA,Data Scientist
Telemetry,1,0.2257336343115124,USA,Data Scientist
Fuse,1,0.2257336343115124,USA,Data Scientist
Biopharma,1,0.2257336343115124,USA,Data Scientist
Grafana,1,0.2257336343115124,USA,Data Scientist
Team,389,86.44444444444444,AUS,Data Analyst
Stakeholders,259,57.555555555555564,AUS,Data Analyst
Communication,234,52.0,AUS,Data Analyst
Analytical,192,42.66666666666666,AUS,Data Analyst
Analytics,191,42.444444444444436,AUS,Data Analyst
SQL,154,34.22222222222222,AUS,Data Analyst
Reports,130,28.88888888888889,AUS,Data Analyst
Written,129,28.66666666666667,AUS,Data Analyst
Degree,116,25.777777777777782,AUS,Data Analyst
Date,114,25.33333333333333,AUS,Data Analyst
Client,111,24.66666666666667,AUS,Data Analyst
Excel,110,24.444444444444446,AUS,Data Analyst
Strategy,109,24.222222222222218,AUS,Data Analyst
Finance,107,23.777777777777782,AUS,Data Analyst
Business Intelligence (BI),95,21.11111111111111,AUS,Data Analyst
Documentation,93,20.666666666666668,AUS,Data Analyst
Verbal,93,20.666666666666668,AUS,Data Analyst
Communicate,89,19.777777777777782,AUS,Data Analyst
Detail,89,19.777777777777782,AUS,Data Analyst
Attention,80,17.777777777777782,AUS,Data Analyst
Collaborative,79,17.555555555555557,AUS,Data Analyst
Trends,74,16.444444444444443,AUS,Data Analyst
Microsoft,74,16.444444444444443,AUS,Data Analyst
Recommendations,73,16.22222222222222,AUS,Data Analyst
Research,71,15.777777777777779,AUS,Data Analyst
Corporate,69,15.333333333333336,AUS,Data Analyst
Tableau,68,15.111111111111109,AUS,Data Analyst
Functional,66,14.666666666666664,AUS,Data Analyst
Government,64,14.222222222222221,AUS,Data Analyst
Integration,63,14.0,AUS,Data Analyst
Python,61,13.555555555555555,AUS,Data Analyst
Enterprise,60,13.333333333333336,AUS,Data Analyst
Identifying,58,12.888888888888891,AUS,Data Analyst
Insurance,58,12.888888888888891,AUS,Data Analyst
Report,57,12.666666666666664,AUS,Data Analyst
Dashboards,56,12.444444444444445,AUS,Data Analyst
Sales,56,12.444444444444445,AUS,Data Analyst
Database,55,12.222222222222221,AUS,Data Analyst
Cloud,50,11.111111111111109,AUS,Data Analyst
Collaborate,50,11.111111111111109,AUS,Data Analyst
Accuracy,49,10.888888888888891,AUS,Data Analyst
Marketing,48,10.666666666666666,AUS,Data Analyst
Insight,47,10.444444444444443,AUS,Data Analyst
Statistics,47,10.444444444444443,AUS,Data Analyst
R,47,10.444444444444443,AUS,Data Analyst
Maintenance,46,10.222222222222221,AUS,Data Analyst
Deep,46,10.222222222222221,AUS,Data Analyst
Presentation,44,9.777777777777779,AUS,Data Analyst
Selection,44,9.777777777777779,AUS,Data Analyst
Bachelor,43,9.555555555555557,AUS,Data Analyst
Interpret,41,9.111111111111109,AUS,Data Analyst
Collaboration,41,9.111111111111109,AUS,Data Analyst
Problem Solving,40,8.888888888888891,AUS,Data Analyst
Powerbi,39,8.666666666666666,AUS,Data Analyst
Source,38,8.444444444444445,AUS,Data Analyst
SAS,37,8.222222222222221,AUS,Data Analyst
Pricing,37,8.222222222222221,AUS,Data Analyst
Programming,35,7.777777777777778,AUS,Data Analyst
Mathematics,35,7.777777777777778,AUS,Data Analyst
Mentoring,35,7.777777777777778,AUS,Data Analyst
Presenting,31,6.888888888888888,AUS,Data Analyst
Communicating,31,6.888888888888888,AUS,Data Analyst
Deadlines,31,6.888888888888888,AUS,Data Analyst
Azure,30,6.666666666666668,AUS,Data Analyst
Extract,30,6.666666666666668,AUS,Data Analyst
Queries,29,6.4444444444444455,AUS,Data Analyst
ETL,29,6.4444444444444455,AUS,Data Analyst
Medical,29,6.4444444444444455,AUS,Data Analyst
Actionable,28,6.222222222222222,AUS,Data Analyst
Presentations,28,6.222222222222222,AUS,Data Analyst
Mining,27,6.0,AUS,Data Analyst
End-to-End,27,6.0,AUS,Data Analyst
Production,26,5.777777777777778,AUS,Data Analyst
Confidence,25,5.5555555555555545,AUS,Data Analyst
Revenue,24,5.333333333333333,AUS,Data Analyst
Economics,24,5.333333333333333,AUS,Data Analyst
Data Driven,24,5.333333333333333,AUS,Data Analyst
Extraction,24,5.333333333333333,AUS,Data Analyst
Pipeline,24,5.333333333333333,AUS,Data Analyst
Natural,23,5.111111111111111,AUS,Data Analyst
Master,23,5.111111111111111,AUS,Data Analyst
Relational,22,4.888888888888889,AUS,Data Analyst
GO,21,4.666666666666667,AUS,Data Analyst
CRM,20,4.4444444444444455,AUS,Data Analyst
SSRS,20,4.4444444444444455,AUS,Data Analyst
Coordinate,20,4.4444444444444455,AUS,Data Analyst
HTTP,19,4.222222222222221,AUS,Data Analyst
AWS,19,4.222222222222221,AUS,Data Analyst
Dashboard,19,4.222222222222221,AUS,Data Analyst
Scrum,18,4.0,AUS,Data Analyst
Recommend,18,4.0,AUS,Data Analyst
Google,17,3.7777777777777777,AUS,Data Analyst
Architect,17,3.7777777777777777,AUS,Data Analyst
Automate,16,3.555555555555556,AUS,Data Analyst
Certification,16,3.555555555555556,AUS,Data Analyst
Visualization,16,3.555555555555556,AUS,Data Analyst
Scripting,15,3.333333333333333,AUS,Data Analyst
Pipelines,14,3.111111111111111,AUS,Data Analyst
Cross Functional,14,3.111111111111111,AUS,Data Analyst
Manipulation,14,3.111111111111111,AUS,Data Analyst
Coding,14,3.111111111111111,AUS,Data Analyst
Analyze,13,2.888888888888889,AUS,Data Analyst
Query,12,2.6666666666666665,AUS,Data Analyst
Mentor,12,2.6666666666666665,AUS,Data Analyst
Modules,12,2.6666666666666665,AUS,Data Analyst
Deploying,12,2.6666666666666665,AUS,Data Analyst
Predictive,12,2.6666666666666665,AUS,Data Analyst
Decision Making,12,2.6666666666666665,AUS,Data Analyst
Google Cloud Platform (GCP),11,2.4444444444444446,AUS,Data Analyst
Deployment,11,2.4444444444444446,AUS,Data Analyst
Distribution,11,2.4444444444444446,AUS,Data Analyst
C,11,2.4444444444444446,AUS,Data Analyst
Trade,11,2.4444444444444446,AUS,Data Analyst
Collections,11,2.4444444444444446,AUS,Data Analyst
Spark,10,2.2222222222222223,AUS,Data Analyst
KPIs,10,2.2222222222222223,AUS,Data Analyst
Recognition,10,2.2222222222222223,AUS,Data Analyst
Cloud-Based,10,2.2222222222222223,AUS,Data Analyst
Teamwork,10,2.2222222222222223,AUS,Data Analyst
Teradata,9,2.0,AUS,Data Analyst
Clean,9,2.0,AUS,Data Analyst
Profitability,9,2.0,AUS,Data Analyst
API,8,1.7777777777777777,AUS,Data Analyst
Optimization,8,1.7777777777777777,AUS,Data Analyst
Maintains,8,1.7777777777777777,AUS,Data Analyst
Hadoop,8,1.7777777777777777,AUS,Data Analyst
Classification,8,1.7777777777777777,AUS,Data Analyst
Spreadsheet,8,1.7777777777777777,AUS,Data Analyst
Extracting,7,1.5555555555555556,AUS,Data Analyst
CI/CD,7,1.5555555555555556,AUS,Data Analyst
